split,graph_id,contract,source_path,function,interaction_id,score,category,evidence,state_update_before_external_call,state_update_after_external_call,return_value_checked,require_assert_guard_before_call,nonreentrant_modifier,only_owner_or_access_control,callee_user_controlled,trusted_or_fixed_callee,safe_erc20_wrapper,delegatecall_target_fixed,delegatecall_target_user_controlled,try_catch_presence,contract_many_risky_interactions,contract_modifier_access_summary,contract_inheritance_modifier_summary
val,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::DFSSell,DFSSell,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/exchange/DfsSell.sol,onChainSwap,i:onChainSwap,0.9248694171298671,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::DFSBuy,DFSBuy,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/exchange/DFSBuy.sol,onChainSwap,i:onChainSwap,0.9248694171298671,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/consensys-MCDEX_Mai_Protocol_V2/mai-protocol-v2-4b198083ec4ae2d6851e101fc44ea333eaa3cd92::TestAMM,TestAMM,DAppSCAN-source/contracts/consensys-MCDEX_Mai_Protocol_V2/mai-protocol-v2-4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/test/TestAMM.sol,addLiquidity,i:addLiquidity,0.9248385308798119,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df::VestingEscrow,VestingEscrow,DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df/contracts/governance/VestingEscrow.sol,initialize,i:initialize,0.9229858643881528,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a::CoreAdmin,CoreAdmin,DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a/contracts/core/extensions/CoreAdmin.sol,removeFactory,i:removeFactory,0.9222116680502911,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::Subscriptions,Subscriptions,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/core/Subscriptions.sol,updateStrategy,i:updateStrategy,0.9201898181566671,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,FORGE::vfp_00001::AgentToken,AgentToken,AgentToken.sol,transferFrom,i:transferFrom,0.916366366127616,other recurring pattern,no stronger taxonomy signal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa::Fund,Fund,DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa/contracts/fund/Fund.sol,settle,i:settle,0.9115639970754489,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
val,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::DFSRegistry,DFSRegistry,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/core/DFSRegistry.sol,addNewContract,i:addNewContract,0.9094116751704409,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544::BaseStrategy,BaseStrategy,DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544/contracts/BaseStrategy.sol,_initialize,i:_initialize,0.9066681934567994,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544::BaseStrategyInitializable,BaseStrategyInitializable,DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544/contracts/BaseStrategy.sol,_initialize,i:_initialize,0.9066681934567994,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544::TestStrategy,TestStrategy,DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Vaults V3/yearn-vaults-e390c2a6b2ba6e2ecc8f3a72a1ea4adfabd17544/contracts/test/TestStrategy.sol,_initialize,i:_initialize,0.9066681934567994,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::LPMint,LPMint,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/LPMint.sol,updateBlockReward,i:updateBlockReward,0.9040574901157368,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b::Tranche,Tranche,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/Tranche.sol,prefundedDeposit,i:prefundedDeposit,0.9030735309168645,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::GFSMint,GFSMint,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/GFSMint.sol,updateBlockReward,i:updateBlockReward,0.9016301947365195,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::AlianaSale,AlianaSale,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/AlianaSale.sol,withdrawOwnerCutSale,i:withdrawOwnerCutSale,0.8991942736185333,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656::Witch,Witch,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/Witch.sol,auction,i:auction,0.8963065395865271,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa::VotingEscrow,VotingEscrow,DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa/contracts/governance/VotingEscrow.sol,createLock,i:createLock,0.8928348385443905,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656::Wand,Wand,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/Wand.sol,addAsset,i:addAsset,0.8834620318489178,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::LiquidityPoolV2Converter,LiquidityPoolV2Converter,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquidity-pool-v2/LiquidityPoolV2Converter.sol,withdrawETH,i:withdrawETH,0.8801213426908389,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
val,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::TestLiquidityPoolV2Converter,TestLiquidityPoolV2Converter,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/helpers/TestLiquidityPoolV2Converter.sol,withdrawETH,i:withdrawETH,0.8800308306145391,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
val,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::EtherToken,EtherToken,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/token/EtherToken.sol,withdrawTo,i:withdrawTo,0.8800089801076937,external call after state update,state assignment detected before external call,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656::Cauldron,Cauldron,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/Cauldron.sol,addSeries,i:addSeries,0.8773481558793709,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::SubscriptionProxy,SubscriptionProxy,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/core/SubscriptionProxy.sol,givePermission,i:givePermission,0.8733962111656944,other recurring pattern,no stronger taxonomy signal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::ScpWrapper,ScpWrapper,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/exchangeV3/offchainWrappersV3/ScpWrapper.sol,takeOrder,i:takeOrder,0.8728267817385988,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::NFTokenMetadata,NFTokenMetadata,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/gfc/tokens/nf-token-metadata.sol,_safeTransferFrom,i:_safeTransferFrom,0.8713324860672286,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::NFToken,NFToken,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/gfc/tokens/nf-token.sol,_safeTransferFrom,i:_safeTransferFrom,0.8713324860672286,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::NFTokenEnumerable,NFTokenEnumerable,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/gfc/tokens/nf-token-enumerable.sol,_safeTransferFrom,i:_safeTransferFrom,0.8713324860672286,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::DataCompressor,DataCompressor,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/DataCompressor.sol,getPoolData,i:getPoolData,0.8706057558303649,trusted/fixed callee,callee receiver appears fixed/trusted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0::InitializableAbstractStrategy,InitializableAbstractStrategy,DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/utils/InitializableAbstractStrategy.sol,collectRewardToken,i:collectRewardToken,0.8693513452066723,other recurring pattern,no stronger taxonomy signal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::LeveragedActions,LeveragedActions,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/credit/LeverageActions.sol,_openLong,i:_openLong,0.8688459447571718,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::LiquidTokenConverter,LiquidTokenConverter,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquid-token/LiquidTokenConverter.sol,withdrawETH,i:withdrawETH,0.8680917216820164,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
val,DAPP::DAppSCAN-source/contracts/PeckShield-Donut/crossroad-550a8c3c010dc8c1a46ea9191d3841462bd58d82::LiquidityProxy,LiquidityProxy,DAppSCAN-source/contracts/PeckShield-Donut/crossroad-550a8c3c010dc8c1a46ea9191d3841462bd58d82/contracts/LiquidityProxy.sol,addLiquidityBnb,i:addLiquidityBnb,0.866932680878666,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-Lido-WstETH/lido-dao-ea6fa222004b88e6a24b566a51e5b56b0079272d::NodeOperatorsRegistry,NodeOperatorsRegistry,DAppSCAN-source/contracts/QuillAudits-Lido-WstETH/lido-dao-ea6fa222004b88e6a24b566a51e5b56b0079272d/contracts/0.4.24/nos/NodeOperatorsRegistry.sol,reportStoppedValidators,i:reportStoppedValidators,0.8651183988099205,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df::VotingEscrowV2,VotingEscrowV2,DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df/contracts/governance/VotingEscrowV2.sol,createLock,i:createLock,0.8597896145589689,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0::AaveStrategy,AaveStrategy,DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/strategies/AaveStrategy.sol,liquidate,i:liquidate,0.8593457301521803,safe ERC20 wrapper,SafeERC20-style method detected,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a::KyberNetworkWrapper,KyberNetworkWrapper,DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a/contracts/core/exchange-wrappers/KyberNetworkWrapper.sol,exchange,i:exchange,0.8569315979490646,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/consensys-Amp/amp-token-contracts-6871b6c64c712835b332e515cc553308dcbbc539::ExampleCollateralManager,ExampleCollateralManager,DAppSCAN-source/contracts/consensys-Amp/amp-token-contracts-6871b6c64c712835b332e515cc553308dcbbc539/contracts/mocks/ExampleCollateralManager.sol,setInterfaceImplementation,i:setInterfaceImplementation,0.8540721558457329,trusted/fixed callee,callee receiver appears fixed/trusted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a::ExposedLeveragedPool,ExposedLeveragedPool,DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/test-utilities/ExposedLeveragedPool.sol,initialize,i:initialize,0.8522930837658679,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a::LeveragedPool,LeveragedPool,DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/implementation/LeveragedPool.sol,initialize,i:initialize,0.8522930837658679,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a::RebalancingTokenIssuanceModule,RebalancingTokenIssuanceModule,DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a/contracts/core/modules/RebalancingTokenIssuanceModule.sol,redeemRebalancingSetIntoBaseComponents,i:redeemRebalancingSetIntoBaseComponents,0.8517668031900034,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,DAPP::DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df::Fund,Fund,DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df/contracts/fund/Fund.sol,settle,i:settle,0.8514823025938818,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
val,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b::PoolRegistry,PoolRegistry,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/vault/PoolRegistry.sol,_authenticateCaller,i:_authenticateCaller,0.8513574062121607,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
val,DAPP::DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa::Staking,Staking,DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa/contracts/exchange/Staking.sol,deposit,i:deposit,0.8512432920581753,other recurring pattern,no stronger taxonomy signal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,DAPP::DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa::StakingTestWrapper,StakingTestWrapper,DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa/contracts/test/StakingTestWrapper.sol,deposit,i:deposit,0.8512432920581753,other recurring pattern,no stronger taxonomy signal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
