model,seed,error_type,probability,threshold,graph_id,contract,function,node_id,label,pred,vulnerability_type,scope,external_methods,external_call_count,state_var_count,evidence_pointer
Current HyperVul,44,false_positive,0.4117896556854248,0.354,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::EchidnaProxy,EchidnaProxy,openTrovePrx,i:openTrovePrx,0,1,,,openTrove,1,1,
Current HyperVul,44,false_positive,0.4062975347042084,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3SecondaryMarketplace",KODAV3SecondaryMarketplace,acceptEditionBid,i:acceptEditionBid,0,1,,,getEditionIdOfToken|ownerOf,2,2,
Current HyperVul,44,false_positive,0.40452536940574646,0.354,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::DarkRewardPool,DarkRewardPool,_harvestReward,i:_harvestReward,0,1,,,sub|div|mul,3,2,
Current HyperVul,44,false_positive,0.40029749274253845,0.354,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::BondData,BondData,withdrawPrincipalAndInterest,i:withdrawPrincipalAndInterest,0,1,,,withdrawPrincipalAndInterestCb|MonitorEventCallback|balanceOf,3,5,
Current HyperVul,44,false_positive,0.39668789505958557,0.354,FORGE::vfp_00058::LikwidMarginPosition,LikwidMarginPosition,liquidateCall,i:liquidateCall,0,1,,,reserves|liquidationRatio|update|unlock|toId,5,4,
Current HyperVul,44,false_positive,0.39295491576194763,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactory",MintingFactory,mintConsecutiveBatchEditionAsProxy,i:mintConsecutiveBatchEditionAsProxy,0,1,,,isVerifiedArtistProxy|mintConsecutiveBatchEdition,2,2,
Current HyperVul,44,false_positive,0.3858911395072937,0.354,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::SkyRewardPool,SkyRewardPool,add,i:add,0,1,,,push,1,3,
Current HyperVul,44,false_positive,0.38491132855415344,0.354,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Submitter,Submitter,submitWhitelistProposal,i:submitWhitelistProposal,0,1,,,submitWhitelistProposal,1,1,
Current HyperVul,44,false_positive,0.38317590951919556,0.354,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::SortedTroves,SortedTroves,_insert,i:_insert,0,1,,,add,1,1,
Current HyperVul,44,false_positive,0.3830444812774658,0.354,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombFtmCurveGeist,PowerBombFtmCurveGeist,_harvest,i:_harvest,0,1,,,claim_rewards|balanceOf|balanceOf|balanceOf|balanceOf|safeTransfer,6,9,
Current HyperVul,44,false_positive,0.38272160291671753,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3PrimaryMarketplace",KODAV3PrimaryMarketplace,acceptEditionBid,i:acceptEditionBid,0,1,,,getCreatorOfEdition,1,3,
Current HyperVul,44,false_positive,0.37628206610679626,0.354,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::BorrowerOperations,BorrowerOperations,_adjustTrove,i:_adjustTrove,0,1,,,getPrice|applyPendingRewards|decayBaseRateFromBorrowing|getBorrowingFee|add|increaseF_LUSD|mint|getTroveDebt|getTroveColl|updateStakeAndTotalStakes|reInsert,11,6,
Current HyperVul,44,false_positive,0.37007462978363037,0.354,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::SkyRewardPool,SkyRewardPool,updatePool,i:updatePool,0,1,,,balanceOf|add,2,2,
Current HyperVul,44,false_positive,0.3678304851055145,0.354,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxCTokenETH,SafeBoxCTokenETH,ctokenDeposit,i:ctokenDeposit,0,1,,,withdraw|mint,2,3,
Current HyperVul,44,false_positive,0.3678304851055145,0.354,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxCTokenImplETH,SafeBoxCTokenImplETH,ctokenDeposit,i:ctokenDeposit,0,1,,,withdraw|mint,2,3,
Current HyperVul,44,false_positive,0.3678304851055145,0.354,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDaETH,SafeBoxFilDaETH,ctokenDeposit,i:ctokenDeposit,0,1,,,withdraw|mint,2,3,
Current HyperVul,44,false_positive,0.3631669878959656,0.354,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyMDex,StrategyMDex,makeBorrowBaseToken,i:makeBorrowBaseToken,0,1,,,makeBorrowFrom,1,2,
Current HyperVul,44,false_positive,0.35848140716552734,0.354,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::MTGYOKLGSwap,MTGYOKLGSwap,swap,i:swap,0,1,,,balanceOf|balanceOf|transferFrom|transfer,4,3,
Current HyperVul,44,false_positive,0.3555474281311035,0.354,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactoryV2",MintingFactoryV2,mintBatchEditionAsProxy,i:mintBatchEditionAsProxy,0,1,,,isVerifiedArtistProxy|mintBatchEdition,2,2,
Current HyperVul,44,false_positive,0.3553396165370941,0.354,DAPP::DAppSCAN-source/contracts/ImmuneBytes-Bird Money(MasterChef)-Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629::MasterChef,MasterChef,updatePool,i:updatePool,0,1,,,balanceOf|add,2,3,
Current HyperVul,44,false_positive,0.35533639788627625,0.354,DAPP::DAppSCAN-source/contracts/ImmuneBytes-Bird Money-Final Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629::MasterChef,MasterChef,updatePool,i:updatePool,0,1,,,balanceOf|add,2,3,
Current HyperVul,45,false_negative,0.003326197387650609,0.797,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,ImpossibleWrappedToken,deposit,i:deposit,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,balanceOf,1,5,DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:53-53|DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:65-65|DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:L53-61|DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:L65-73
Current HyperVul,45,false_negative,0.01674480363726616,0.797,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,PRA,lock,i:lock,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,allowance|balanceOf|safeTransferFrom,3,3,DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d/contracts/PRA.sol:66-80|DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d/contracts/PRA.sol:L66 - L80
Current HyperVul,45,false_negative,0.11628533154726028,0.797,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenERC20,DYTokenERC20,depositTo,i:depositTo,1,0,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,front-running,balanceOf|safeTransferFrom|balanceOf|syncDeposit,4,2,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80/contracts/DYTokenERC20.sol:29-57|DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80/contracts/DYTokenERC20.sol:L29-L57
Current HyperVul,45,false_negative,0.11978315562009811,0.797,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::BorrowerOperations,BorrowerOperations,_moveTokensAndETHfromAdjustment,i:_moveTokensAndETHfromAdjustment,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,sendETH,1,1,DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c/packages/contracts/contracts/BorrowerOperations.sol:351-351|DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c/packages/contracts/contracts/BorrowerOperations.sol:L351
Current HyperVul,45,false_negative,0.12280571460723877,0.797,FORGE::vfp_00126::SpokePool,SpokePool,_setOftMessenger,i:_setOftMessenger,1,0,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",other|reentrancy,token,1,1,data/FORGE-Curated/flatten/vfp-vuln/vfp_00126.json#2
Current HyperVul,45,false_negative,0.14494211971759796,0.797,FORGE::vfp_00058::LikwidMarginPosition,LikwidMarginPosition,_executeAddLeverage,i:_executeAddLeverage,1,0,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",other|reentrancy,reserve01|reserve01|reserve01|deduct|update|toInt128,6,1,data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#15
Current HyperVul,45,false_negative,0.16115540266036987,0.797,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,PowerBombAvaxCurve,claimReward,i:claimReward,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,withdraw|balanceOf|safeTransfer,3,6,DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee/hardhat/contracts/PowerBombAvaxCurve.sol:269-269|DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee/hardhat/contracts/PowerBombAvaxCurve.sol:L269-293
Current HyperVul,45,false_negative,0.16429467499256134,0.797,FORGE::vfp_00288::DelegationMetaSwapAdapter,DelegationMetaSwapAdapter,swapTokens,i:swapTokens,1,0,Front-running / Tx Order (heuristic)|Reentrancy (heuristic)|Front-running / Tx Order (SWC-114)|Reentrancy (SWC-107),front-running|reentrancy|other,allowance|safeIncreaseAllowance|swap,3,1,data/FORGE-Curated/flatten/vfp-vuln/vfp_00288.json#2|data/FORGE-Curated/flatten/vfp-vuln/vfp_00288.json#3
Current HyperVul,45,false_negative,0.30872541666030884,0.797,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0::ElementBridge,ElementBridge,convert,i:convert,1,0,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,unchecked low-level call,unlockTimestamp|approve|swap|SingleSwap|FundManagement,5,6,DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0/src/bridges/element/ElementBridge.sol:463-463|DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0/src/bridges/element/ElementBridge.sol:L463
Current HyperVul,45,false_negative,0.34504032135009766,0.797,FORGE::vfp_00058::LikwidMarginPosition,LikwidMarginPosition,_margin,i:_margin,1,0,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",other|reentrancy,minMarginLevel|minBorrowLevel|unlock|toId,4,4,data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#15
Current HyperVul,45,false_negative,0.38390883803367615,0.797,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,Exchange,convertFundsFromInput,i:convertFundsFromInput,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,_pullFunds|_min|_getBalance|_convertFundsFromInput|_min|_getBalance|_pushFunds,7,1,DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857/contracts/Exchange.sol:80-80|DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857/contracts/Exchange.sol:L80-90
Current HyperVul,45,false_negative,0.3917452096939087,0.797,FORGE::vfp_00058::LikwidMarginPosition,LikwidMarginPosition,modify,i:modify,1,0,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",other|reentrancy,update|minBorrowLevel|unlock|toId,4,4,data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#16|data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#19
Current HyperVul,45,false_negative,0.446520060300827,0.797,FORGE::vfp_00260::Router_Adapter,Router_Adapter,relayMessage,i:relayMessage,1,0,Reentrancy (SWC-107),reentrancy|other,delegatecall,1,3,data/FORGE-Curated/flatten/vfp-vuln/vfp_00260.json#3
Current HyperVul,45,false_negative,0.46631693840026855,0.797,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyMDex,StrategyMDex,updatePool,i:updatePool,1,0,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,front-running,onAcionUpdate|getAmountIn|getTokenIn|makeRefundFee|add,5,3,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyMDex.sol:241-241|DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyMDex.sol:L241
Current HyperVul,45,false_negative,0.6324231028556824,0.797,DAPP::DAppSCAN-source/contracts/ImmuneBytes-Bird Money(MasterChef)-Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629::MasterChef,MasterChef,deposit,i:deposit,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,sub|div|mul|safeTransferFrom|add|div|mul,7,3,DAppSCAN-source/contracts/ImmuneBytes-Bird Money(MasterChef)-Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol:262-262|DAppSCAN-source/contracts/ImmuneBytes-Bird Money(MasterChef)-Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol:L262
Current HyperVul,45,false_negative,0.6342277526855469,0.797,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::MTGYTokenLocker,MTGYTokenLocker,withdrawLockedTokens,i:withdrawLockedTokens,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,transferFrom|transferFrom,2,1,DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGTokenLocker.sol:126-126|DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGTokenLocker.sol:L126
Current HyperVul,45,false_negative,0.6657517552375793,0.797,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Moloch,Moloch,sponsorProposal,i:sponsorProposal,1,0,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,front-running,transferFrom,1,10,DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58/contracts/Moloch.sol:266-266|DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58/contracts/Moloch.sol:L266-305
Current HyperVul,45,false_negative,0.7193843126296997,0.797,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::LidoBridge,LidoBridge,wrapETH,i:wrapETH,1,0,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,unchecked low-level call,get_dy|exchange|submit|balanceOf|safeIncreaseAllowance|wrap|safeIncreaseAllowance,7,7,DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0/src/bridges/lido/LidoBridge.sol:115-115|DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0/src/bridges/lido/LidoBridge.sol:L115
Current HyperVul,45,false_negative,0.7296846508979797,0.797,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::RobotLiabilityLib,RobotLiabilityLib,finalize,i:finalize,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,isLighthouse|transfer|transfer|transfer|transfer|xrt|liabilityFinalized,7,10,DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/RobotLiabilityLib.sol:104-104|DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/RobotLiabilityLib.sol:L104
Current HyperVul,45,false_negative,0.7586567401885986,0.797,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,StrategyUtils,getAmountOut,i:getAmountOut,1,0,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,front-running,getAmountsIn,1,1,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol:345-345|DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol:L345
Current HyperVul,45,false_negative,0.764794111251831,0.797,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LighthouseLib,LighthouseLib,withdraw,i:withdraw,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,transfer|transfer,2,4,DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/LighthouseLib.sol:24-24|DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/LighthouseLib.sol:L24
Current HyperVul,45,false_negative,0.7648664712905884,0.797,FORGE::vfp_00058::LikwidPairPosition,LikwidPairPosition,removeLiquidity,i:removeLiquidity,1,0,Front-running / Tx Order (heuristic)|Front-running / Tx Order (SWC-114),front-running|other,ModifyLiquidityParams|unlock,2,2,data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#17
Current HyperVul,45,false_negative,0.7724669575691223,0.797,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactoryV2",MintingFactoryV2,mintBatchEdition,i:mintBatchEdition,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,isVerifiedArtist|mintBatchEdition,2,2,"DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607/contracts/minter/MintingFactoryV2.sol:93-112|DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607/contracts/minter/MintingFactoryV2.sol:L93 - L112"
Current HyperVul,45,false_negative,0.7887256741523743,0.797,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,StrategyUtils,getTokenInTo,i:getTokenInTo,1,0,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,front-running,approve|balanceOf|swapExactTokensForTokens,3,1,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol:395-395|DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol:L395
