split,graph_id,dataset,source,project,contract,source_file,contract_label,n_pos,n_neg,interaction_count,vulnerability_types,scopes,primary_line_span,normalized_contract_hash,contract_signature_hash,function_hashes,family_key
train,DAPP::DAppSCAN-source/contracts/PeckShield-Convex_Frax/frax-cvx-platform-2f8573ee796daa022c1050b4a749bf08049c439b::FraxVoterProxy,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Convex_Frax/frax-cvx-platform-2f8573ee796daa022c1050b4a749bf08049c439b,FraxVoterProxy,,0,0,9,9,,,,88cf274d3e012a3af242efb0a3b37947929279adc74dcc88a3667d411733e055,88cf274d3e012a3af242efb0a3b37947929279adc74dcc88a3667d411733e055,0044b5b9430ebe378d885a6e32722a07e3b8050e337de542fc2cee1ccc4b6f1d|264929dbf3aaf2cc6d97ff6c8fe5f2e58067f162817a2fee1ac58c5a86deebf1|2c93c22d79cae15daa41ab41873f63cf574303096ee9429305cf374b0927bd87|314d6858d870fb2d5d409578bba28567416cf48ca44641a1ee746a5a12414789|768bb0b14358c862413774dd18b9cb647a70c9a2651138393425af1e5d550f04|9949565364372ca17ff04e56c3ed01aa53b2f944c396ef0daecd9b9e31a5a4f0|afd6e9cdac6dd9a4b3bdc984257a124123f23c2280f5e00b40c7823e80137c94|b66620cc12ab0642b311f8d878d85551aa93c9ecde75a8bce6d63a57d9eff422|f87021cfaaf3377efb4fa6f1757c6bf1ed4b2a0ff4ee7e830c1cbd28cc200f42,DAPP::DAppSCAN-source/contracts/PeckShield-Convex_Frax/frax-cvx-platform-2f8573ee796daa022c1050b4a749bf08049c439b
train,DAPP::DAppSCAN-source/contracts/PeckShield-Convex_Frax/frax-cvx-platform-2f8573ee796daa022c1050b4a749bf08049c439b::MultiRewards,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Convex_Frax/frax-cvx-platform-2f8573ee796daa022c1050b4a749bf08049c439b,MultiRewards,,0,0,5,5,,,,b056c6097e509690e456aff1ac56f3276e74ea3e9e1119c19b6e247c85666c3a,b056c6097e509690e456aff1ac56f3276e74ea3e9e1119c19b6e247c85666c3a,67d865afddd1314636070d8b1fa4cc0b9ff58cb1734a0668955cb95f2516ba59|89e80de72c1151c5c96128c4dfdeda8dedbf2b0a204c3b87f390cf16ce0f33cc|8b8eeac536c675a3ba65a0094fc05cc8626f5d55b3c3fb2415a36f2b13d82f9a|d7912087f8bcc7c6c7f96d69b97a53e0b8a4e08f9642f25f25b62476dcf58d81|f6d1621624adf9d72f3f8cd512690c25a762f773641106ba355ef19123645f33,DAPP::DAppSCAN-source/contracts/PeckShield-Convex_Frax/frax-cvx-platform-2f8573ee796daa022c1050b4a749bf08049c439b
train,DAPP::DAppSCAN-source/contracts/PeckShield-Convex_Frax/frax-cvx-platform-2f8573ee796daa022c1050b4a749bf08049c439b::StakingProxyERC20,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Convex_Frax/frax-cvx-platform-2f8573ee796daa022c1050b4a749bf08049c439b,StakingProxyERC20,,0,0,9,9,,,,784e72a0d44b8a1609837a96d7e8ff0de3921dbc970a433a2abccb27f6494e29,784e72a0d44b8a1609837a96d7e8ff0de3921dbc970a433a2abccb27f6494e29,0362732e745ed6cc2bd6dd6c8230ade27654b5e012f063fae7b778fab3047460|3de4b458bcecfa4e2dc05dc7fb9bb23c4c4962808d8dde6c8010c6442855960e|5e9edd2c882a7d2a78b36a651a2c1d38652f95b84156f73f9c27e6616c8865e3|5ea003f48919eb55d72c4c40a0c7a2ae6fb311b18505e6683d4042b26db46214|c4c1ae97248efa2848c04d553ca34552cb44a99952d1e628c1d4b2fd954ae09f|cd0d5ffae30a9669b0971b301be69cfa64449bd0e1ec45b94f2ef8d519ada2b7|f2bb8d1a113e0a7365f020b041b5c3b780f16964dfcc71d1a4e747f4051fa3ad|f4d1892dce43a9acca36a7b6df09f929e91804c882f2c6a677b42c1edbbb3a69|ff018979d06a8759a59be5e5556558d3cc87f52053e1d0652fdd2d15f3b4b19f,DAPP::DAppSCAN-source/contracts/PeckShield-Convex_Frax/frax-cvx-platform-2f8573ee796daa022c1050b4a749bf08049c439b
train,DAPP::DAppSCAN-source/contracts/PeckShield-Convex_Frax/frax-cvx-platform-2f8573ee796daa022c1050b4a749bf08049c439b::TestPool_UniV3,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Convex_Frax/frax-cvx-platform-2f8573ee796daa022c1050b4a749bf08049c439b,TestPool_UniV3,,0,0,4,4,,,,ecc748e6b80303610c13b123d206da9a6969151b58e1e88c1b797cfe492d400a,ecc748e6b80303610c13b123d206da9a6969151b58e1e88c1b797cfe492d400a,368fe3ce85130d803a128a0f28287938827609e3433f9ceec570989d95eabc1f|ce472950fe9f538bc62471e43c4288e75adf388619ea330ac1665aeb3217839e|dd673c2aca3ecd6476d09de9e6cc73d029e37c199beff660d4a10d36b682b7a8|fbeca9952dfbdedaadba4ae53deb4bf27f51c1674023e5ac971ac3b6bfb2a39e,DAPP::DAppSCAN-source/contracts/PeckShield-Convex_Frax/frax-cvx-platform-2f8573ee796daa022c1050b4a749bf08049c439b
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402::FujiVault,DAppSCAN,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402,FujiVault,DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402/contracts/FujiVault.sol,1,4,14,18,Delegatecall (SWC-112),delegatecall,L177 - L178,a6ff6b89f236a26e3ff1374f03318cae975c322682062db0ea91a58a4b0371d4,b566d6a38d9b2debd9795ed7491ede2f2153ec4f921458ea0790bc1a38712a4c,05a978a7d502e813e5b7981dee60770af7e54aab06cbb03b8b6a1205b4dfb586|1d5efe563daa90285eeadef6023cbc34e82515cd87bc16567ee74de0ef541700|4d79d45993770e3867e51735278e192e9f13902088e47ead3f44b17a78882245|5805a8d725a895ea50fe25e9a40767b249a753a53ce7aeba7f1786609dec177f|5a6d5a10cc76c7d846bb0d976355efc1d3c0982ada8d7421e98be939c7f41217|5d5dffaa515f4cdbfeffc09dc85ca12a31a067ab9737b4b45344abe7bcae004f|6bf13be4abf1dd4e7d926a862808bc255f8c21f5c1db250d08161ab83a9d030a|7bc9eb528ab4f8d935a3294cb967fc29cbc1ceb2ad327f91fd7d95253febb930|7e7bf62375d2dc1cd525f9808f98e12f4f0123d02e813ddfbf86749c2aa6ba8a|85b2f1d2a52606fe74d217609638ab5bfcb64103eda33283af76a9e70097da96|8799c38b01f08da2425b9acbbee0c868561e7c4f89e0a79f934b0be7b6450321|b0c467ab7a4db1629bf4748f476070749cba6d35e9834af8fab706898b02b085|bd5e86394229e53e7941edf8f41e86387c5e05a5afb91b547bd7204d79d84715|c10b052f47c2a4b7bdaac5afe53023ea3ce001452b199f7fe3a7030f26a3b80b|e3cce0f3b87716ea0e28f2d4c17df432c4afa4ebcd274d82296df41e368a329d|faaee5451fd4db1572549ff00133cd1d4e0e8d28fd10812ed43d895d9d12688c|fb761d47cd39379ce94da80d95bd834586a4103372e0d666d77e73b4da4e0077|fd0ea77884999812dcfc22d7f2660586bbf7179a75a1359be8e774845d25b9b4,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402::FujiERC1155,DAppSCAN,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402,FujiERC1155,,0,0,1,1,,,,fc731b1fbb7973af546dada4260b0239a1d3cb9c58e86cae63db9fb4d3b24ee8,fc731b1fbb7973af546dada4260b0239a1d3cb9c58e86cae63db9fb4d3b24ee8,13c5d8ae103da7df688e715ac1da194706f42bbeccb9b8cf7d37a3f38b3e6bd7,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402::Controller,DAppSCAN,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402,Controller,,0,0,1,1,,,,3624d2cb08c7b12719b36ecf4528545c452c1589c7b67a497eacdc13e01c58d1,3624d2cb08c7b12719b36ecf4528545c452c1589c7b67a497eacdc13e01c58d1,8f0c247d40dd98460c1544ecabfa482d796181a49228671bdb6db15ca12b2250,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402::FujiOracle,DAppSCAN,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402,FujiOracle,,0,0,1,1,,,,890f01f45d5f8a0bd96527623fbb578cb1792654e21b94e01c4d48969bf4ee05,890f01f45d5f8a0bd96527623fbb578cb1792654e21b94e01c4d48969bf4ee05,e343b93170ac1d0cb48eb77d0539b33974099e1b99956cd6448312c0554c1dbd,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402::Fliquidator,DAppSCAN,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402,Fliquidator,,0,0,7,7,,,,7314296dca22d7e022f3d74e1ca52ad985fa9e79d6be02c5549de20f4e83a9c9,7314296dca22d7e022f3d74e1ca52ad985fa9e79d6be02c5549de20f4e83a9c9,09ef8868624b73389423375c24d297117a0a6aa2e64d7d9c22053d224d7cecb4|1eb01515f90e84a3b029c376650441a22df9a3420a05cb4fbae58bfbdb5e372f|abcaffeaa581fc093c3bbb4d441caf3711c92915c4c66f26d8ed1c561845305b|af319ca564dc6673275173d1d5cc0e73580162269fb2aeb8484ae8e30008e9d5|b90412927770c654c708c4ec9d5b492404349a87d657597d7ba6fa13727f5996|db4f8b15588a5d3b8a981b666ce1ab3eda832a14bb852fdc95c883905ba5e8ab|e51651c002f2f8ce1e53ef2824e9ecc1392069c54744e20a19638149d7eac4ef,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402::Flasher,DAppSCAN,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402,Flasher,,0,0,9,9,,,,9020e495de04f69a3864a1f182d31a474cc9fc4dc9eb8d22755fba36586dc41d,9020e495de04f69a3864a1f182d31a474cc9fc4dc9eb8d22755fba36586dc41d,0d2c65c86ed7ee923bac7386c786a8136a01f5dccbdf744bfc1424d6d345d649|1775ad75ec3ab538ad0d097e702889aa496f58d71555451868ba36095faa24d8|24cbd592fb8fbda9cdc14cd1bf1ad6df9855c87ad030f54120e4dea099d6ae12|4a7b59c022767443fd30cb01b5076a92f6b85b454f88dce21428cbb5c90e3089|92c5c601c23961758c6fb57eda12621720d3561fc5b519f10f33fef93fd65bd5|a3a9603340b478e606c705e33dd3eeb9d7fdce35515b271b812bf927298b640e|bc0df1c3518e744b47001ee9750b00b0c1d7fcf83a9758406bea56ac3b586a97|f541fc82b841ed2a9a65616b45d75821afae26726a8bd4726a9eaf05955f42a1|fd60e4c57f22c1c66bec1ca96284294e5eb28a25d13eea0ece3d2c8f4459e86a,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FujiProtocol/fuji-protocol-933ea57b11889d87744efa23e95c90b7bf589402
train,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DuetZap,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80,DuetZap,,0,0,9,9,,,,aad28193c32a9928562d99a991719a35acae2e8ad7c07dbb0783faf4afecc0a2,aad28193c32a9928562d99a991719a35acae2e8ad7c07dbb0783faf4afecc0a2,1e2e1480b86a4f43eb46925a7f01452334f9b26bd488f2e3f3700a58044ba7df|2b4512e2f8be7eeda647367ba1cf9ded76cca081e9d80bd88ea4580eb66fa8e2|2c497becc5c862810e963bd205f313af2b1ebd79f71672d593634eccec8947e2|3719d4e91ef837b01d7f48e7e8abc2ce66f1d7a5ecc36b1cd32ca4522bc8aeac|5a9272597746064749ea329aa64e5d07ad73866292ea96c68e9013db7355c105|94cdc20d01a465953eb558d83a61915fafb097b7ce1623fdcb845d0399b2a67b|9d7dd5973b88c4ea2440ee9487e7a120c904c5f8883e105757475994f103eb58|b6ccc76d03aad9af7c3ee210caf17489212a592d4a01b50aa41a923143fe5a87|e104994fbe34939f44504af65dc0acc8884af455547aa6ed880b22b6e449b17c,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80
train,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::AppController,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80,AppController,,0,0,9,9,,,,516f2c8a1be8606c6d7f3ea90af8730152495b9aa3870cdb9514a9df0ac8ef12,516f2c8a1be8606c6d7f3ea90af8730152495b9aa3870cdb9514a9df0ac8ef12,0d46f5eeabd6f1364436c757cdbe6028c5f43c8a5d297ee34ecc1450c39dd114|18ebc63f9d1d82f17edcd3c65ba930cee3831926151fd8e32b0227c33b3e4b46|5b8901e4d56342397e5a494cdd6d01a576cab2859cc6a2f534914399793bcc89|6410288fba53af407c3c55fd459864546cf7ee732090985ca0d038d65a36e8bd|7ce90fdb122c6ec861b44da260b6df94f06f76051b1eeed013d6fa72bd9249cf|a909a1a4fa40f5f6a8d126615b71a6ec405ffb79c782a1bc505bc3cf390cfe18|ac5a6624ab0c2838cf9a1e52025a37a719ffba4572b95037366e4f2153dc12fa|bf7dbaba6daf6e966cef6df2311e513804a0a1ab4d41c05e495c10954220d143|e3aa56f4eca80f5a11a32530834e1f488420c844a77968befc38bfe09779d662,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80
train,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenNative,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80,DYTokenNative,,0,0,6,6,,,,31c9346032238487781de079d6838286f0094bf00921e10d344fae93caaf50c2,31c9346032238487781de079d6838286f0094bf00921e10d344fae93caaf50c2,0a865f3863a67beabce7cfe955a02a63e21a3beb02d46d78151af0fc2dd1353d|17e07736fb59dec1cf00892550e190c86711cccf50b11e7fb129718b52869d24|42337bd20a462116a83c0cd6b17aa133a6522a21ff9d426320aa705978e1069b|4f8a6148705eaea8d52b85dc37cb1272f18b1cd4e661e338711d26f161c1b8e3|8761824fdf6f4b9bd84a62b4d1f260e10b488cf14ee8c489f5d1c9bb4c32f4c3|be4d1255d9b28c4fe6cf4d36c52fe3aea161dce8f533907ad58fa6a64ce5dc94,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80
train,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenBase,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80,DYTokenBase,,0,0,2,2,,,,bb00d2ae16e9126d109ff0fb7a52da6d37df20f24fb6ef06789402975983386b,bb00d2ae16e9126d109ff0fb7a52da6d37df20f24fb6ef06789402975983386b,17e07736fb59dec1cf00892550e190c86711cccf50b11e7fb129718b52869d24|be4d1255d9b28c4fe6cf4d36c52fe3aea161dce8f533907ad58fa6a64ce5dc94,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80
train,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenERC20,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80,DYTokenERC20,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80/contracts/DYTokenERC20.sol,1,1,4,5,Front-running / Tx Order (SWC-114),front-running,L29-L57,91a11fc33335f6ce25e1dce42f779843128492e2d877ae0f0fa340f6d3da5875,17753747581425b5d0e360ee9de410651361b70b5262eb792cfad0bfa20c737f,17e07736fb59dec1cf00892550e190c86711cccf50b11e7fb129718b52869d24|42337bd20a462116a83c0cd6b17aa133a6522a21ff9d426320aa705978e1069b|5bfe9ae18378f1be829002d623f6dccc2680179933d6a732aeaf61281fc3adac|be4d1255d9b28c4fe6cf4d36c52fe3aea161dce8f533907ad58fa6a64ce5dc94|c7817fc8efac14876fcab5c471dc30512f3132bf898e788f3d83e1cb344dfe02,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80
train,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::StrategyForPancakeLP,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80,StrategyForPancakeLP,,0,0,11,11,,,,729769fe6fbc4b7827137587b3734ff2b46d6afa6b3e791a89da63ebbd7a49e5,729769fe6fbc4b7827137587b3734ff2b46d6afa6b3e791a89da63ebbd7a49e5,0c69b0ce46594635bb9a1f6d626a45177069b7bfdf79edd4478a1d930849e940|0e3e6b7a564b66fd1901ab15dedebb5eb23cf403c29c76f92f27fd8c44ac6800|52ea58e3c8ec02bebbd35a5ded890ad3437c03f630a14c1c38a240ae166e8ba5|57809418d9d439680044540a7b573643c25b156b8b831b44fb946928e6d39e5a|8f652b553630358f6330bc9a629d1902589fe8296bd04aef8ee06e6e4417d4fa|9dd9eef8f8db1e2fe439256d891ec3dbd126fdfb2475d499449d2bf1cede4ec4|bfad2d7f2719927600eeac327f614ae65e953bcc1fc7662227551bb6cd1018b4|c0971dfe5637c8e98ebd4ddaa5cfc2bf34a246c1320c30ec4fe300f5450e53a1|ca19ff91dac58d643b43b652987fff53706f3e83fab093e25b679a608355a999|da399aa7cb03e2e607d8e2f0fb36142a99923096c7c32a4a1fafc0d8a8a76fc8|e8a58d8290295b38398a68b25f21fc881f1f1ef8fc0cc860740e2d40cdec4b11,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80
train,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::BaseStrategy,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80,BaseStrategy,,0,0,1,1,,,,1c884683c6a5eaa94cf61983007f297945b462898297e34201d4187c8cdd8750,1c884683c6a5eaa94cf61983007f297945b462898297e34201d4187c8cdd8750,c0971dfe5637c8e98ebd4ddaa5cfc2bf34a246c1320c30ec4fe300f5450e53a1,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80
train,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::Reader,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80,Reader,,0,0,3,3,,,,3be0f4b463466ff4b6334a1c12e2116e188901cab37344ac017fcf9ccf45cc83,3be0f4b463466ff4b6334a1c12e2116e188901cab37344ac017fcf9ccf45cc83,206ea7d832ea1b48056a6be219a4b3d756a08ca971213eb32964bb5f9bcc8872|2f826e4a03c6edc4fe3f9aa3c5d4fdae27e1211d4c1eb0e5c9d3fc4863e740ec|7dfd50c8802a0fad7d506fcda05bb73cbc48a0816d086d5f2558a7f9d5f1e265,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80
train,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::LpFarmingVault,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80,LpFarmingVault,,0,0,9,9,,,,f2d2753910e5268a9c6b74039ccbc594bd28b761fba004eb8135260fecf536ca,f2d2753910e5268a9c6b74039ccbc594bd28b761fba004eb8135260fecf536ca,2c9dfca98582933ed1dba9455ba8866e4ab369872edd9f01e162f2916eeee90d|2e1910daaf5fe9f153e32fe53d9b0aeecb4fd7324c681747e39338d0521b50fd|53a5d741ce15412d055f3a628f729a837464303404c4b3e2c45466fa0d253ba4|5b046c411836a40279f3a2fbf46ffd745c572495d2fc4a719aa74cf69eb1f8da|718986ff04b697202dddc8527744e6bb122c8a04aac64287d6cfb617d36024ce|76ec9614d977eec42b66a6ce65e04cab4687dd7c76a17c406c37e061e168167e|8106febf334961e48c12405dd7c1d17fcb24c649a450fa33bb284d307c862446|b1b079a731376ffcfe601466e88ca4e35280eef607ba93dba774823f65baca46|bdd346da67b2e7264b8044ed6d6928cd350fc8b5401acb4d92821e008dfe684f,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80
train,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DepositVaultBase,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80,DepositVaultBase,,0,0,4,4,,,,962dbf9455229e554ba9bb655e51b3767faf90875b9e081be0efff7de497001a,962dbf9455229e554ba9bb655e51b3767faf90875b9e081be0efff7de497001a,53a5d741ce15412d055f3a628f729a837464303404c4b3e2c45466fa0d253ba4|718986ff04b697202dddc8527744e6bb122c8a04aac64287d6cfb617d36024ce|76ec9614d977eec42b66a6ce65e04cab4687dd7c76a17c406c37e061e168167e|8106febf334961e48c12405dd7c1d17fcb24c649a450fa33bb284d307c862446,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80
train,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::BTCMintVault,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80,BTCMintVault,,0,0,11,11,,,,3123f2b7304fc43153a0f76f6b0eb328bfcc595ffbd809bf2da8d58d448794df,3123f2b7304fc43153a0f76f6b0eb328bfcc595ffbd809bf2da8d58d448794df,01df71edf32f0e6fa01c900137f19347dde1ab587b714c853b28ee5fe2a8d517|42deb0d03f5cc684bfa70626866de9916bd7e8baa19303e153e908dbffbe0f5a|56f7de8385a2c5f2c201997ca5f356523560a788755cb17a08f88108e30d8862|5b046c411836a40279f3a2fbf46ffd745c572495d2fc4a719aa74cf69eb1f8da|774f2cb7147e3443e03598ebafe81ece2c5be90d639cdc280be1be801005a572|954d22c1c66ba4213e797ce5eaae8ef047daea9ec8f786da70ca830e79a664bc|9980b5364e4c07b83b999615ac96840c7628ef17f454da6e60d586d15356be71|b1b079a731376ffcfe601466e88ca4e35280eef607ba93dba774823f65baca46|cd6acfcaa885b61a18fad1621419f42026104f042415c84de8f36f87e0cd80e4|e82f8658956be1c8d657c9a42094e3dbe1f26b3f7b6222335e24fea71f7f2255|f41ae5355214e82198c3bfeb5ec3334578907101366f5eb87ca46001cbec5783,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80
train,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::MintVaultBase,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80,MintVaultBase,,0,0,5,5,,,,b8f0b838452c0dbe6d5ecec16137cc60f6d2c48c72106677f7cb4ccbd0f9acc6,b8f0b838452c0dbe6d5ecec16137cc60f6d2c48c72106677f7cb4ccbd0f9acc6,01df71edf32f0e6fa01c900137f19347dde1ab587b714c853b28ee5fe2a8d517|42deb0d03f5cc684bfa70626866de9916bd7e8baa19303e153e908dbffbe0f5a|774f2cb7147e3443e03598ebafe81ece2c5be90d639cdc280be1be801005a572|9980b5364e4c07b83b999615ac96840c7628ef17f454da6e60d586d15356be71|cd6acfcaa885b61a18fad1621419f42026104f042415c84de8f36f87e0cd80e4,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80
