raw_id,dataset,project,file_path,contract,function,line_span,finding_id,title,severity,vulnerability_type,scope,source_available,vtype_recoverable,location_available,evidence_pointer,normalized_source_hash,normalized_contract_hash,converted_to_hyperedge,included_in_graph,graph_id,graph_split,dropped_reason
DAPP::DAppSCAN-source/contracts/consensys-Thesis_tBTC_and_Keep/keep-core-b76b418f04bc94030d10aff18220d8e560a2ab09/contracts/solidity/contracts/KeepRandomBeaconOperator.sol::0,DAppSCAN,DAppSCAN-source/contracts/consensys-Thesis_tBTC_and_Keep/keep-core-b76b418f04bc94030d10aff18220d8e560a2ab09,DAppSCAN-source/contracts/consensys-Thesis_tBTC_and_Keep/keep-core-b76b418f04bc94030d10aff18220d8e560a2ab09/contracts/solidity/contracts/KeepRandomBeaconOperator.sol,KeepRandomBeaconOperator,relayEntry,L452-L494,0,SWC-120-Weak Sources of Randomness from Chain Attributes,,SWC-120-Weak Sources of Randomness from Chain Attributes,other,True,True,True,DAppSCAN-source/contracts/consensys-Thesis_tBTC_and_Keep/keep-core-b76b418f04bc94030d10aff18220d8e560a2ab09/contracts/solidity/contracts/KeepRandomBeaconOperator.sol:452-494,,a5c5502f0c25e44d975f34c3f37e7468725c0c7be948302c50fba37c1d7bbec7,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/consensys-Umbra_Smart_Contracts/umbra-protocol-fa2e17367d66a85f20c77299ded5942d9ab64fe0/contracts/contracts/Umbra.sol::0,DAppSCAN,DAppSCAN-source/contracts/consensys-Umbra_Smart_Contracts/umbra-protocol-fa2e17367d66a85f20c77299ded5942d9ab64fe0,DAppSCAN-source/contracts/consensys-Umbra_Smart_Contracts/umbra-protocol-fa2e17367d66a85f20c77299ded5942d9ab64fe0/contracts/contracts/Umbra.sol,Umbra,_validateWithdrawSignature,L308-330,0,SWC-121-Missing Protection against Signature Replay Attacks,,SWC-121-Missing Protection against Signature Replay Attacks,other,True,True,True,DAppSCAN-source/contracts/consensys-Umbra_Smart_Contracts/umbra-protocol-fa2e17367d66a85f20c77299ded5942d9ab64fe0/contracts/contracts/Umbra.sol:308-308,,442259d2eec58823cfe86e3be708de3cf21d62e13e315b6b4c822e3fc736f8ba,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/consensys-Zer0_zAuction/zAuction-50d3b6ce6d7ee00e7181d5b2a9a2eedcdd3fdb72/contracts/zAuctionAccountant.sol::0,DAppSCAN,DAppSCAN-source/contracts/consensys-Zer0_zAuction/zAuction-50d3b6ce6d7ee00e7181d5b2a9a2eedcdd3fdb72,DAppSCAN-source/contracts/consensys-Zer0_zAuction/zAuction-50d3b6ce6d7ee00e7181d5b2a9a2eedcdd3fdb72/contracts/zAuctionAccountant.sol,zAuctionAccountant,zDeposit,L44-52,0,SWC-135-Code With No Effects,,SWC-135-Code With No Effects,other,True,True,True,DAppSCAN-source/contracts/consensys-Zer0_zAuction/zAuction-50d3b6ce6d7ee00e7181d5b2a9a2eedcdd3fdb72/contracts/zAuctionAccountant.sol:44-44,,7dec7714ca33178d16715f6c66d169a00ea86e697c2034aa5c3f4471b599962b,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/consensys-Zer0_zAuction/zAuction-50d3b6ce6d7ee00e7181d5b2a9a2eedcdd3fdb72/contracts/zAuctionAccountant.sol::1,DAppSCAN,DAppSCAN-source/contracts/consensys-Zer0_zAuction/zAuction-50d3b6ce6d7ee00e7181d5b2a9a2eedcdd3fdb72,DAppSCAN-source/contracts/consensys-Zer0_zAuction/zAuction-50d3b6ce6d7ee00e7181d5b2a9a2eedcdd3fdb72/contracts/zAuctionAccountant.sol,zAuctionAccountant,SetZauction,L60-68,1,SWC-114-Transaction Order Dependence,,Front-running / Tx Order (SWC-114),front-running,True,True,True,DAppSCAN-source/contracts/consensys-Zer0_zAuction/zAuction-50d3b6ce6d7ee00e7181d5b2a9a2eedcdd3fdb72/contracts/zAuctionAccountant.sol:60-60,,7dec7714ca33178d16715f6c66d169a00ea86e697c2034aa5c3f4471b599962b,False,False,,,not_constructable_as_state_plus_external_call_hyperedge
DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquid-token/DynamicLiquidTokenConverter.sol::1,DAppSCAN,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquid-token/DynamicLiquidTokenConverter.sol,DynamicLiquidTokenConverter,reduceWeight,L125-L130,1,SWC-107-Reentrancy,,Reentrancy (SWC-107),reentrancy,True,True,True,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquid-token/DynamicLiquidTokenConverter.sol:125-130,,c0086e2228c02cc618c5d4530ba84d325cbc2d21fb1cde19c324e52a0db16a44,False,False,,,not_constructable_as_state_plus_external_call_hyperedge
DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquid-token/DynamicLiquidTokenConverterFactory.sol::0,DAppSCAN,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquid-token/DynamicLiquidTokenConverterFactory.sol,,,L7,0,SWC-135-Code With No Effects,,SWC-135-Code With No Effects,other,True,True,False,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquid-token/DynamicLiquidTokenConverterFactory.sol:7-7,,,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/Registrar.sol::0,DAppSCAN,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/Registrar.sol,,,L8-11,0,SWC-135-Code With No Effects,,SWC-135-Code With No Effects,other,True,True,False,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/Registrar.sol:8-8,,,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/Registrar.sol::1,DAppSCAN,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/Registrar.sol,Registrar,addController,L51-67,1,SWC-135-Code With No Effects,,SWC-135-Code With No Effects,other,True,True,True,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/Registrar.sol:51-51,,559e2b5d7d5fea0b94d1254704d619334f631d9e6778c0752960d50b87912272,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/StakingController.sol::0,DAppSCAN,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/StakingController.sol,StakingController,approveDomainBid,L92-101,0,SWC-105-Unprotected Ether Withdrawal,,SWC-105-Unprotected Ether Withdrawal,other,True,True,True,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/StakingController.sol:92-92,,9fa23ce4d840da5e1970a97698ac28fee9c43cb05feaeac97b9cf80583754eaa,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/StakingController.sol::1,DAppSCAN,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/StakingController.sol,StakingController,fulfillDomainBid,L121-153,1,SWC-122-Lack of Proper Signature Verification,,SWC-122-Lack of Proper Signature Verification,other,True,True,True,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/StakingController.sol:121-121,,9fa23ce4d840da5e1970a97698ac28fee9c43cb05feaeac97b9cf80583754eaa,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/StakingController.sol::2,DAppSCAN,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/StakingController.sol,StakingController,fulfillDomainBid,L135,2,SWC-117-Signature Malleability,,SWC-117-Signature Malleability,other,True,True,True,DAppSCAN-source/contracts/consensys-Zer0_zNS/zNS-b05e503ea1ee87dbe62b1d58426aaa518068e395/contracts/StakingController.sol:135-135,,9fa23ce4d840da5e1970a97698ac28fee9c43cb05feaeac97b9cf80583754eaa,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/consensys-iExec_PoCo/PoCo-a4dfe7891ac60489809cdd4d9c491c8f2e107a82/contracts/modules/delegates/IexecAccessorsABILegacyDelegate.sol::0,DAppSCAN,DAppSCAN-source/contracts/consensys-iExec_PoCo/PoCo-a4dfe7891ac60489809cdd4d9c491c8f2e107a82,DAppSCAN-source/contracts/consensys-iExec_PoCo/PoCo-a4dfe7891ac60489809cdd4d9c491c8f2e107a82/contracts/modules/delegates/IexecAccessorsABILegacyDelegate.sol,IexecAccessorsABILegacyDelegate,viewTaskABILegacy,L114,0,SWC-128-DoS With Block Gas Limit,,SWC-128-DoS With Block Gas Limit,other,True,True,True,DAppSCAN-source/contracts/consensys-iExec_PoCo/PoCo-a4dfe7891ac60489809cdd4d9c491c8f2e107a82/contracts/modules/delegates/IexecAccessorsABILegacyDelegate.sol:114-114,,5e5ccde2251a12e7d826de76cf34ce85ee4cf597bdb56d8a2db054c03d05e6e0,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/consensys-pSTAKE Finance/pStake-smartContracts-ca3e035454dc565a762a1cc03fdd99c7bf52da37/contracts/LiquidStakingV2.sol::0,DAppSCAN,DAppSCAN-source/contracts/consensys-pSTAKE Finance/pStake-smartContracts-ca3e035454dc565a762a1cc03fdd99c7bf52da37,DAppSCAN-source/contracts/consensys-pSTAKE Finance/pStake-smartContracts-ca3e035454dc565a762a1cc03fdd99c7bf52da37/contracts/LiquidStakingV2.sol,LiquidStakingV2,withdrawUnstakedTokens,L370-404,0,SWC-128-DoS With Block Gas Limit,,SWC-128-DoS With Block Gas Limit,other,True,True,True,DAppSCAN-source/contracts/consensys-pSTAKE Finance/pStake-smartContracts-ca3e035454dc565a762a1cc03fdd99c7bf52da37/contracts/LiquidStakingV2.sol:370-370,,c153aad18afed7634b02c5f6b809aa950a59973d34f1883949d0b081b4be45ae,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/consensys-pSTAKE Finance/pStake-smartContracts-ca3e035454dc565a762a1cc03fdd99c7bf52da37/contracts/STokensV2.sol::0,DAppSCAN,DAppSCAN-source/contracts/consensys-pSTAKE Finance/pStake-smartContracts-ca3e035454dc565a762a1cc03fdd99c7bf52da37,DAppSCAN-source/contracts/consensys-pSTAKE Finance/pStake-smartContracts-ca3e035454dc565a762a1cc03fdd99c7bf52da37/contracts/STokensV2.sol,STokensV2,setRewardRate,L125-140,0,SWC-128-DoS With Block Gas Limit,,SWC-128-DoS With Block Gas Limit,other,True,True,True,DAppSCAN-source/contracts/consensys-pSTAKE Finance/pStake-smartContracts-ca3e035454dc565a762a1cc03fdd99c7bf52da37/contracts/STokensV2.sol:125-125,,8f364ba7208b982e746a908d38d3a4686adad264223a9fd7e0f04e8334e791c7,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/consensys-rICO/rICO-smart-contracts-77517a4dceed53ff7c5a7f7580cb805831a7f8d5/ReversibleICO.sol::0,DAppSCAN,DAppSCAN-source/contracts/consensys-rICO/rICO-smart-contracts-77517a4dceed53ff7c5a7f7580cb805831a7f8d5,DAppSCAN-source/contracts/consensys-rICO/rICO-smart-contracts-77517a4dceed53ff7c5a7f7580cb805831a7f8d5/ReversibleICO.sol,ReversibleICO,init,L230-299,0,SWC-113-DoS with Failed Call,,SWC-113-DoS with Failed Call,other,True,True,True,DAppSCAN-source/contracts/consensys-rICO/rICO-smart-contracts-77517a4dceed53ff7c5a7f7580cb805831a7f8d5/ReversibleICO.sol:230-230,,4a41353ff9acc6ac9328cecb40e24d57c97892cef1c4d175bae16a4bb67faf08,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/consensys-rICO/rICO-smart-contracts-77517a4dceed53ff7c5a7f7580cb805831a7f8d5/ReversibleICO.sol::1,DAppSCAN,DAppSCAN-source/contracts/consensys-rICO/rICO-smart-contracts-77517a4dceed53ff7c5a7f7580cb805831a7f8d5,DAppSCAN-source/contracts/consensys-rICO/rICO-smart-contracts-77517a4dceed53ff7c5a7f7580cb805831a7f8d5/ReversibleICO.sol,ReversibleICO,acceptContributions,L948,1,SWC-119-Shadowing State Variables,,SWC-119-Shadowing State Variables,other,True,True,True,DAppSCAN-source/contracts/consensys-rICO/rICO-smart-contracts-77517a4dceed53ff7c5a7f7580cb805831a7f8d5/ReversibleICO.sol:948-948,,4a41353ff9acc6ac9328cecb40e24d57c97892cef1c4d175bae16a4bb67faf08,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/openzeppelin-1inch_Fixed_Rate_Swap/fixed-rate-swap-b1600f61b77b6051388e6fb2cb0be776c5bcf2d1/FixedRateSwap.sol::0,DAppSCAN,DAppSCAN-source/contracts/openzeppelin-1inch_Fixed_Rate_Swap/fixed-rate-swap-b1600f61b77b6051388e6fb2cb0be776c5bcf2d1,DAppSCAN-source/contracts/openzeppelin-1inch_Fixed_Rate_Swap/fixed-rate-swap-b1600f61b77b6051388e6fb2cb0be776c5bcf2d1/FixedRateSwap.sol,FixedRateSwap,_getReturn,L302-315,0,SWC-101-Integer Overflow and Underflow,,SWC-101-Integer Overflow and Underflow,other,True,True,True,DAppSCAN-source/contracts/openzeppelin-1inch_Fixed_Rate_Swap/fixed-rate-swap-b1600f61b77b6051388e6fb2cb0be776c5bcf2d1/FixedRateSwap.sol:302-302,,307a30f23b5ccbbb593b9ca8dbe23950246dfa80276527702db10f6e0f11aab1,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/openzeppelin-1inch_Fixed_Rate_Swap/fixed-rate-swap-b1600f61b77b6051388e6fb2cb0be776c5bcf2d1/FixedRateSwap.sol::1,DAppSCAN,DAppSCAN-source/contracts/openzeppelin-1inch_Fixed_Rate_Swap/fixed-rate-swap-b1600f61b77b6051388e6fb2cb0be776c5bcf2d1,DAppSCAN-source/contracts/openzeppelin-1inch_Fixed_Rate_Swap/fixed-rate-swap-b1600f61b77b6051388e6fb2cb0be776c5bcf2d1/FixedRateSwap.sol,FixedRateSwap,_getVirtualAmountsForDepositImpl,L357,1,SWC-101-Integer Overflow and Underflow,,SWC-101-Integer Overflow and Underflow,other,True,True,True,DAppSCAN-source/contracts/openzeppelin-1inch_Fixed_Rate_Swap/fixed-rate-swap-b1600f61b77b6051388e6fb2cb0be776c5bcf2d1/FixedRateSwap.sol:357-357,,307a30f23b5ccbbb593b9ca8dbe23950246dfa80276527702db10f6e0f11aab1,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/openzeppelin-1inch_Fixed_Rate_Swap/fixed-rate-swap-b1600f61b77b6051388e6fb2cb0be776c5bcf2d1/FixedRateSwap.sol::2,DAppSCAN,DAppSCAN-source/contracts/openzeppelin-1inch_Fixed_Rate_Swap/fixed-rate-swap-b1600f61b77b6051388e6fb2cb0be776c5bcf2d1,DAppSCAN-source/contracts/openzeppelin-1inch_Fixed_Rate_Swap/fixed-rate-swap-b1600f61b77b6051388e6fb2cb0be776c5bcf2d1/FixedRateSwap.sol,FixedRateSwap,_powerHelper,L415-434,2,SWC-101-Integer Overflow and Underflow,,SWC-101-Integer Overflow and Underflow,other,True,True,True,DAppSCAN-source/contracts/openzeppelin-1inch_Fixed_Rate_Swap/fixed-rate-swap-b1600f61b77b6051388e6fb2cb0be776c5bcf2d1/FixedRateSwap.sol:415-415,,307a30f23b5ccbbb593b9ca8dbe23950246dfa80276527702db10f6e0f11aab1,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/openzeppelin-1inch_Limit_Order_Protocol/limit-order-protocol-4d94eea25e4dac6271bfd703096a5c4a4d899b4a/ChainlinkCalculator.sol::0,DAppSCAN,DAppSCAN-source/contracts/openzeppelin-1inch_Limit_Order_Protocol/limit-order-protocol-4d94eea25e4dac6271bfd703096a5c4a4d899b4a,DAppSCAN-source/contracts/openzeppelin-1inch_Limit_Order_Protocol/limit-order-protocol-4d94eea25e4dac6271bfd703096a5c4a4d899b4a/ChainlinkCalculator.sol,ChainlinkCalculator,doublePrice,"L23,27",0,SWC-135-Code With No Effects,,SWC-135-Code With No Effects,other,True,True,True,DAppSCAN-source/contracts/openzeppelin-1inch_Limit_Order_Protocol/limit-order-protocol-4d94eea25e4dac6271bfd703096a5c4a4d899b4a/ChainlinkCalculator.sol:23-23,,d53660359a6901bf9c5f5293dc9ecc4f1bb9af7d1b05da78779f49d0ec6e4ee9,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol::0,DAppSCAN,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol,ACOToken,init,L207,0,SWC-101-Integer Overflow and Underflow,,SWC-101-Integer Overflow and Underflow,other,True,True,True,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol:207-207,,f5184fd660c0f2adb75ac126929ad55e2f9aec8a3c7e8b57382347c354cb59fa,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol::1,DAppSCAN,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol,ACOToken,burnFrom,L441-L443,1,SWC-114-Transaction Order Dependence,,Front-running / Tx Order (SWC-114),front-running,True,True,True,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol:441-443,,f5184fd660c0f2adb75ac126929ad55e2f9aec8a3c7e8b57382347c354cb59fa,False,False,,,not_constructable_as_state_plus_external_call_hyperedge
DAPP::DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol::2,DAppSCAN,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol,ACOToken,_mintToken,L570-L573,2,SWC-128-DoS With Block Gas Limit,,SWC-128-DoS With Block Gas Limit,other,True,True,True,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol:570-573,,f5184fd660c0f2adb75ac126929ad55e2f9aec8a3c7e8b57382347c354cb59fa,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol::3,DAppSCAN,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol,ACOToken,_validateAndBurn,L741,3,SWC-135-Code With No Effects,,SWC-135-Code With No Effects,other,True,True,True,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol:741-741,,f5184fd660c0f2adb75ac126929ad55e2f9aec8a3c7e8b57382347c354cb59fa,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol::4,DAppSCAN,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol,ACOToken,_getFormattedStrikePrice,L1018,4,SWC-135-Code With No Effects,,SWC-135-Code With No Effects,other,True,True,True,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/core/ACOToken.sol:1018-1018,,f5184fd660c0f2adb75ac126929ad55e2f9aec8a3c7e8b57382347c354cb59fa,False,False,,,outside_priority_interaction_scope
DAPP::DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/interfaces/IUniswapV2Router01.sol::0,DAppSCAN,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/interfaces/IUniswapV2Router01.sol,,,L2-L96,0,SWC-135-Code With No Effects,,SWC-135-Code With No Effects,other,True,True,False,DAppSCAN-source/contracts/openzeppelin-ACO_Protocol/aco-36bcab024c9781d799381f8f973e99fd5b0f4d2d/smart-contracts/contracts/interfaces/IUniswapV2Router01.sol:2-96,,,False,False,,,outside_priority_interaction_scope
